gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charge_per_month_ratio,is_new_customer,has_internet_addon,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,monthly_charge_category_Medium,monthly_charge_category_High,monthly_charge_category_Very High
0,0,1,1,-0.017670732493155674,1,0,0.2896592194365668,0.010681059617021807,0.14309473168017459,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.38476876090830736,1,1,0.4743301361356949,-0.27073547171687823,0.13765906155366195,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1.613876060463074,1,0,1.6522311183247256,2.644623690442142,0.8508403808023491,0,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,1,-1.2821194970342338,1,1,-0.17784102914410782,-0.9820389531662452,-0.5136277365079649,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.8742327987951762,1,0,0.8403445656294616,-0.5737453015169363,0.3399785796920973,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.2821194970342338,1,1,0.16654527497048202,-0.9774872089885521,-0.4295732653495983,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,1,0.5941593148654305,1,1,0.6673195625960445,0.7588382765340884,0.3623964891697214,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1.450721381167451,1,0,-1.4954929753216677,-0.4023402490284419,-0.6729387068032908,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2821194970342338,1,1,-0.3408838204640584,-0.9841938851923996,-0.5534216407278678,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,-0.915021468619082,1,1,-1.4938292733694234,-0.9208872596485413,-0.7039961632816567,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,0.5941593148654305,1,1,1.4126580372015327,1.2429943311449503,0.734922927568456,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,1,0.2270612864502788,1,1,0.5641700415568919,0.3734352803870913,0.31118474344925523,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2005421573864221,1,1,0.011820993411753198,-0.9159177225270019,-0.14492503210314928,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2821194970342338,0,1,-0.976417966221417,-0.9925937222739396,-0.7085366551360612,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,-0.8334441289712705,1,0,-0.487289592261565,-0.7471073841108157,-0.2554046547293636,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.26240275143659014,1,1,-0.44403334150321083,-0.43853431142691035,-0.21797075878344738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.8334441289712705,0,0,-1.027992726740993,-0.8136464076939054,-0.4444413174757159,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.915021468619082,1,1,-1.500484081178401,-0.9210411833646952,-0.7045129672325645,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1.2467780320479223,1,1,0.6357092255034009,1.335612430064968,0.3553285029929082,0,6,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1,0,1,1,0.1454839468024673,1,0,-1.3241316742404952,-0.5988128781477103,-0.5885732886088246,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0,1,0,1.3283553716957337,1,0,0.8270349500115063,1.5291385194750053,0.4226364496974154,0,3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,-1.2821194970342338,1,1,-0.15787660571717504,-0.981775083938553,-0.5087550135422625,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,1.2059893622240165,1,1,-0.15787660571717504,0.6423620016102197,-0.02961036731560733,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1,0,0,0,-1.2821194970342338,1,0,-1.4855107636082014,-0.9993223875800948,-0.8327910907614726,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-0.915021468619082,1,1,-1.4971566772739122,-0.9205134449093105,-0.7027410679723092,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0.7165253243371477,1,1,1.3361277473982907,1.2624986648918772,0.64715519468929,0,4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,0,1,0,0.5941593148654305,1,1,1.1265013014154972,0.9856118886333625,0.5368839612019746,0,4,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,-1.3229081668581395,1,1,-0.09964703738862125,-0.393643559065748,21.701116264129315,1,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.349427295921996,1,1,1.1564479365558964,0.8478061844710286,0.6348653320271951,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
0,0,0,0,-0.46634610055611886,1,1,-0.1545492018126862,-0.4548282362369136,-0.06821655996125839,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.3902159657459017,1,1,0.6456914372168673,0.5698859204040522,0.35820250062874737,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0.7981026639849592,0,1,-0.47897108250034304,0.12038469103011988,-0.2107757457670049,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1.5322987208152625,1,0,-1.292521337147852,-0.19181658353455538,-0.5725636639276401,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2413308272103278,1,0,-0.6270405562500942,-0.9728914866062437,-0.562219612749275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0.9612573432805821,1,1,1.159775340460385,1.4582456536349915,0.6008936600727018,0,4,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,1,-0.38476876090830736,1,1,-0.5139088234974752,-0.5159579406523099,-0.23970626145684693,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-0.9965988082668935,1,1,0.02013950317297517,-0.7561668942615867,0.037125312032121195,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.9612573432805821,1,1,0.9401666827641253,1.3023649073757309,0.4998915164941512,0,3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,1.613876060463074,1,1,1.3161633239713582,2.2721063082474555,0.6623728014371334,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.7110781194995532,1,1,-0.525554737163186,-0.7093740845508085,-0.30739988849078903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.5479234402039304,1,0,-0.17784102914410782,-0.5048534439869231,-0.06769237309676616,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,-0.6295007798517418,0,1,-0.5022629098317647,-0.6404162597138722,-0.2425599626381494,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,0,1.002046013104488,1,1,-1.5071388889873785,-0.5094051881646163,-0.6796083630465751,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0.8388913338088649,1,0,-1.5254396104620669,-0.5726458464015515,-0.6993326228675122,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2413308272103278,1,1,0.6906113899274662,-0.9284075326377735,-0.014579692770609864,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1.613876060463074,0,1,-0.3558571380342578,0.7233918436140815,-0.12116772641078062,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0,1,0,0,-0.9965988082668935,1,1,1.3511010649684905,-0.6434067776277189,0.49985352255289806,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-0.8334441289712705,1,0,-1.5038114850828896,-0.9113220001446933,-0.7219366432917428,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,1.5730873906391682,1,0,-1.349087203524161,-0.28056460044841863,-0.6239858881200768,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,-0.2216140816126844,1,0,-1.4971566772739122,-0.7663038704254348,-0.6781401452071557,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,1,0,1.2059893622240165,1,0,1.0383250979465442,1.6311019868757939,0.5500245219775376,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,0.6349479846893362,1,1,1.371065488395423,1.227096210176486,0.6875896309196904,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,-1.078176147914705,1,1,0.14491714959130472,-0.8242231659039074,-0.02641344854445867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,-0.017670732493155674,1,1,0.9667859140000354,0.2501863619524523,0.41114371421770296,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0,0.6349479846893362,0,0,-1.0047008994095714,-0.30259768096073053,-0.46538943653627485,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,-1.2821194970342338,1,1,0.21146522768108048,-0.9768935032262444,-0.4186096386767679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,-0.5887121100278361,1,0,-1.500484081178401,-0.8576905796162215,-0.7046256538083264,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,-0.4255574307322131,1,1,-1.5187848026530892,-0.8267958908739079,-0.7059060909263161,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,1.1652006924001108,1,1,1.382711402061134,1.7624648840619728,0.653232229165965,0,4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,-1.2821194970342338,1,1,-0.4723162746913654,-0.9859310242747077,-0.5855004002520754,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.2821194970342338,1,0,-0.6969160382443585,-0.9888995530862468,-0.6403185336162275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1.4915100509913568,1,1,1.3028537083534029,2.185469245155131,0.6877885175713516,0,5,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0.8388913338088649,1,0,0.30629623895901076,0.6778744018371496,0.15595057176056176,0,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,0,1,1,1.2467780320479223,0,0,-0.8499766178508429,0.04507201562625929,-0.389411369030723,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,1,0,0,0.10469527697856156,1,1,1.1364835131289635,0.4851838983148052,0.5348649394175747,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,1.3691440415196396,1,1,-1.3174768664315177,-0.2721207851622631,-0.5914761525458349,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,1,1.5322987208152625,1,1,0.5159226849418048,1.5063797985865395,0.31080610583346635,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0,-0.9965988082668935,1,0,-1.4855107636082014,-0.931420039653928,-0.6820525034613639,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-0.5479234402039304,1,1,-0.289309059944482,-0.5273702847500044,-0.10927294240409331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,1.0428346829283937,1,0,-1.508802590939623,-0.5334172878846208,-0.7000231547002225,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0,0,0,1.3283553716957337,1,0,-1.3341138859539616,-0.30415890722457695,-0.6032563074225515,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.46634610055611886,1,1,-1.4954929753216677,-0.8251027299962153,-0.6898209691996134,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,1,0,1.0836233527522994,1,1,0.970113317904524,1.4034927888888271,0.48728370201359533,0,4,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,-1.0373874780907992,0,1,-0.8250210885671769,-0.8792398998777642,-0.4017581384203804,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1.450721381167451,0,1,-0.8316758963761546,0.22155655074783145,-0.33899240558137195,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,-0.2216140816126844,1,0,-1.5038114850828896,-0.7842469779085152,-0.7018076567548531,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,1,0,-0.5887121100278361,1,1,1.0333339920898112,-0.2405884124530263,0.49491905943265946,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,-0.7926554591473648,1,1,0.031785416838685736,-0.6114346228723282,0.049519817671070596,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.18627261662637304,0,0,-1.2076725375833877,-0.5800781629815529,-0.5811192239013342,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2821194970342338,0,1,-0.9864001779348832,-0.9927256568877859,-0.7109730166189124,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0.7165253243371477,0,1,-0.7268626733847579,-0.0371672270045257,-0.2940287624605169,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,1.613876060463074,1,0,0.10831570664192824,1.1065519513256934,0.07268432308091899,0,4,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,0,1,1,-1.2821194970342338,1,0,0.8070705265845737,-0.969021404600089,-0.27324007019997937,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,-0.2216140816126844,1,1,0.5508604259389369,-0.07498848297376373,0.23372614835664218,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1.2059893622240165,1,0,0.21645633353781385,0.9652060016918202,0.1596523802569928,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
1,1,0,0,0.7981026639849592,1,1,1.5257897699541518,1.5565809191550104,0.7900325176980488,0,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,1.4099327113435454,1,1,-1.3307864820494728,-0.2692841909645703,-0.5959027083479744,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,1,0,0.8388913338088649,1,1,1.2313145244068942,1.4322985129119095,0.6719328317305739,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,1.3691440415196396,1,0,1.321154429828091,1.990843700629709,0.6559530478753889,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
0,0,1,1,-1.1189648177386107,1,1,0.530896002512004,-0.8516215873792973,-0.03325846413913574,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.078176147914705,1,1,0.8719549027221047,-0.8079952084008274,0.05920725499574092,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1.5322987208152625,1,1,1.5174712601929299,2.400984436872865,0.7761625873748671,0,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1,0,1,1,1.613876060463074,1,1,1.5757008285214835,2.528345317439043,0.7920117071890287,0,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,-0.915021468619082,1,1,1.0133695686628783,-0.6131497728523285,0.3292425928547859,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,-0.7926554591473648,0,0,-0.8100477709969776,-0.7486026430677392,-0.31233787113906775,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,0,-1.2005421573864221,1,0,0.505940473228338,-0.9125533898739243,-0.11386142319679639,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,1.3691440415196396,1,0,0.6773017743095108,1.427438921301909,0.3453836254196003,0,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,0,1,1,-0.7926554591473648,1,1,-0.4972718039750313,-0.7498780110015855,-0.31570237032967174,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0.8388913338088649,1,0,-1.4855107636082014,-0.5471384877246235,-0.6818870715088245,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0.6757366545132419,1,1,0.8636363929608828,0.9777617791095151,0.46972024279055263,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,-0.5071347703800245,1,0,0.5824707630315805,-0.3079410328215008,0.23435457492959968,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.3439800910844016,1,1,0.5109315790850714,-0.18957369509917038,0.21216434923340877,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1.450721381167451,1,1,-1.3557420113331387,-0.3490606541368933,-0.6444203306054721,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0.7981026639849592,0,1,-0.8316758963761546,-0.11947243694223383,-0.3779193373075139,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,0,1.3691440415196396,1,1,1.5291171738586404,2.2865091702589964,0.8189347219968681,0,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,-0.3439800910844016,1,1,0.49762196346711607,-0.1282240996606971,0.3027969963954738,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,1.613876060463074,1,1,1.6505674163724813,2.656014045437529,0.8566030988302804,0,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,-0.915021468619082,1,1,1.1631027443648736,-0.5724479444807822,0.46590032330198516,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0.7165253243371477,1,1,-1.4988203792261565,-0.5934695262869402,-0.6968882994190307,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.4310046355698075,1,1,0.3478887877651206,0.38209898669632386,0.16977165943179806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.6295007798517418,1,0,-1.4722011479902464,-0.8628360295562225,-0.6989265626203703,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1,1,1,1.450721381167451,1,0,-1.5104662928918673,-0.4833261128276882,-0.7162871094184647,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1.4099327113435454,1,0,-1.28420282738663,-0.26548007626533876,-0.5938365782669289,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-0.18082541178877864,0,1,-1.1577614790160558,-0.6516307018907974,-0.5431021096194693,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,-0.18082541178877864,1,1,-1.4838470616559571,-0.7936363245939015,-0.7239529424499644,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,1,1,0.023117937330750068,1,1,-0.2144424720934843,-0.14827816096531626,-0.06311583525250831,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.9965988082668935,1,1,0.5026130693238494,-0.733540107986967,0.129977755211895,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2821194970342338,1,1,-0.6353590660113162,-0.9880859563008618,-0.6252943044719784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.1597534875625164,1,1,-1.4705374460380018,-0.9713962276493202,-0.7251851252688778,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1.4915100509913568,1,0,1.1398109170334525,2.015427517009714,0.5980724063956928,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,1,0,-0.8334441289712705,1,1,0.6706469665005331,-0.5685338842700123,0.2519207709689602,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.18082541178877864,1,0,1.371065488395423,0.2440074242039897,0.5975351266795237,0,4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,-1.1189648177386107,1,1,0.6074262923152465,-0.8120631923277513,0.21024233073027074,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
